Store ID,Store Site,Street Address,City,ST,Postal Code,Gross Area,Sales Area,Staging,Mezzanine,Staging + Mezzanine,STORE,STORE_NAME,STORE_NAME10,STORE_NAME3,STORE_CLASS,STORE_MGR_NAME,STORE_OPEN_DATE,STORE_CLOSE_DATE,PHONE_NUMBER,TOTAL_SQUARE_FT,SELLING_SQUARE_FT,CHANNEL_ID,MALL_NAME,DISTRICT,DEFAULT_WH,Pincode,CURRENCY_CODE,INTEGRATED_POS_IND,ORIG_CURRENCY_CODE,Longitude,Latitude
1589,GOSHEN,3826 Midway Rd,Goshen,IN,46526,20200,16479,984,1723,2707,1589,GOSHEN,1589,GOS,A,NATALIE ANN PIPPENGER,20-09-01,,574-875-1752,20618,16479,1,,203,9,,USD,Y,USD,-85.84885,41.567559
5129,HSTN-SUGARLAND,13525 University Blvd,Sugarland,TX,77479,20200,16031,850,1494,2344,5129,HSTN-SUGARLAND,5129,HST,C,UNKNOWN,28-06-18,,346-279-0110,20200,16031,1,,401,1,,USD,Y,USD,-95.63213,29.573345
2748,"KC-LIBERTY, MO",8531 N Evanston Rd,Kansas City,MO,64157,20173,16205,1442,1671,3113,2748,"KC-LIBERTY, MO",2748,KCL,A,BRENDA KAY KEGIN,22-08-02,,816-407-9249,20531,16205,1,,218,1,,USD,Y,USD,-94.4705,39.283535
9054,"PELHAM MANOR, NY",840 Pelham Pkwy,Pelham Manor,NY,10803,20149,15543,2006,670,2676,9054,"PELHAM MANOR, NY",9054,PEL,C,DANNY NARVAEZ,31-05-09,,914-235-2730,19949,15543,1,,311,8,,USD,Y,USD,-73.80717,40.902221
9834,KANKAKEE-BRADLEY,1515 N State Rte 50,Bourbonnais,IL,60914,20111,16634,565,645,1210,9834,KANKAKEE-BRADLEY,9834,BRA,A,ERIC M ROSADO,27-09-98,,815-936-9020,20111,17605,1,,203,9,,USD,Y,USD,-87.86891,41.170442
1187,CHATTANOOGA-HIXSON,"600 Northgate Mall Dr, Ste 112",Chattanooga,TN,37415,20076,15303,1327,988,2315,1187,CHATTANOOGA-HIXSON,1187,CHA,C,UNKNOWN,05-09-13,,423-876-4395,20127,15303,1,,417,7,,USD,Y,USD,-85.28466,35.116285
3406,TOR-MARKHAM,3135 Hwy 7 E,Markham,ON,L3R0T9,20064,15469,910,0,910,3406,TOR-MARKHAM,3406,MAR,A,STORE CLOSED,17-10-94,20-02-20,905-470-1129,20144,16263,1,,501,8,,CAD,Y,CAN,-79.35893,43.849799
1095,PALM BEACH-DELRAY BEACH,1630 S Federal Hwy,Delray Beach,FL,33483,20061,15068,1831,0,1831,1095,PALM BEACH-DELRAY BEACH,1095,PAL,C,UNKNOWN,31-08-12,,561-265-3439,19987,15068,1,,412,7,,USD,Y,USD,-80.06517,26.465051
9030,"DC-ARCOLA/DULLES, VA","24630 Dulles Landing Dr, Unit 140",Dulles,VA,20166,20045,17191,1076,1460,2536,9030,DC-ARCOLA/DULLES,9030,DC-,C,UNKNOWN,16-07-15,,571-367-7439,21404,17191,1,,221,7,,USD,Y,USD,-77.43442,39.004276
4205,ST.L-ST. CHARLES,2155 Zumbehl Rd,St. Charles,MO,63303,20040,16345,1205,0,1205,4205,ST.L-ST. CHARLES,4205,STL,C,RACHEL L BROCKMAN,09-10-85,,636-947-6379,20017,16344,1,,216,9,,USD,Y,USD,-90.53903,38.762715
2079,CHRISTIANSBURG,140 Conston Ave,Christiansburg,VA,24073,20037,16584,657,1729,2386,2079,CHRISTIANSBURG,2079,CHR,A,KENNETH G SHEPHERD,09-11-00,,540-381-0468,20303,16584,1,,221,7,,USD,Y,USD,-80.41222,37.136013
1093,BALT-OWINGS MILLS,"9616 Reisterstown Rd, Ste 125",Owings Mills,MD,21117,20035,14093,2537,0,2537,1093,BALT-OWINGS MILL,1093,BAL,C,UNKNOWN,09-11-12,,410-581-5347,19943,14189,1,,319,8,,USD,Y,USD,-76.78388,39.419105
3008,LA-TORRANCE,4240 Pacific Coast Hwy,Torrance,CA,90505,20020,16825,750,0,750,3008,LA-TORRANCE,3008,TOR,A,BRIAN K KANBARA,01-12-94,,310-373-6747,20020,17571,1,,119,4,,USD,Y,USD,-118.35096,33.810848
9204,PENSACOLA,4721 Bayou Blvd,Pensacola,FL,32503,20012,16842,791,0,791,9204,PENSACOLA,9204,PEN,B,WAYNE LAMBERT,01-12-95,,850-484-7665,20012,16756,1,,416,7,,USD,Y,USD,-87.20727,30.447997
1103,HSTN-COPPERFIELD,6823 Hwy 6 N,Houston,TX,77084,20000,16520,1134,1870,3004,1103,HSTN-COPPERFIELD,1103,HST,D,ABDUL R HALARI,30-10-96,,281-463-9826,20256,16520,1,,402,1,,USD,Y,USD,-95.66391,29.839155
5029,EATONTOWN,178 Rte 35 S,Eatontown,NJ,7724,20000,15171,979,1732,2711,5029,EATONTOWN,5029,EAT,C,DEB BURGESS,18-05-12,,732-542-4323,20340,15171,1,,301,8,,USD,Y,USD,-74.06889,40.301979
9612,ASHEVILLE,111-A River Hills Rd,Asheville,NC,28805,20000,15551,1549,1500,3049,9612,ASHEVILLE,9612,ASH,A,CYNTHIA J PUSEY,09-09-96,,828-299-0183,20000,16345,1,,420,7,,USD,Y,USD,-82.50007,35.599363
9848,PHX-CAMELBACK/COLLONADE,1925 E Camelback Rd Ste 132,Phoenix,AZ,85016,20000,16028,2144,0,2144,9848,PHX-CAMELBACK/ COLLONADE,9848,PHX,C,SHARON K STUMPP,13-09-98,,602-241-9285,20475,16039,1,,102,4,,USD,Y,USD,-112.03235,33.503742
4720,S.DG-SPORTS ARENA,2740 Midway Dr,San Diego,CA,92110,20000,15376,2110,0,2110,4720,S.DG-SPORTS ARENA,4720,SAN,A,LAWRENCE KURE,22-04-04,,619-858-0260,19969,15261,1,,101,4,,USD,Y,USD,-117.20077,32.766482
9814,RICHMOND-MIDLOTHIAN,"11647 Midlothian Tpke, Ste A",Midlothian,VA,23113,20000,15088,1760,0,1760,9814,RICHMOND-MIDLOTHIAN,9814,RIC,A,MICHAEL C MOODY,09-08-98,,804-897-7140,20030,16531,1,,316,7,,USD,Y,USD,-77.64165,37.51338
3059,LA-MONROVIA,729 E Huntington Dr,Monrovia,CA,91016,20000,16191,1216,0,1216,3059,LA-MONROVIA,3059,LA-,C,MYRNA ANN VILLAGRAN,01-12-95,,626-305-5222,20000,16191,1,,121,4,,USD,Y,USD,-118.00184,34.140806
4114,YOUNGSTOWN,365 Boardman-Canfield Rd,Boardman,OH,44512,20000,16188,1043,0,1043,4114,YOUNGSTOWN,4114,YOU,C,CYNTHIA MARIE WILSON,01-12-95,,330-629-8555,20000,16177,1,,210,8,,USD,Y,USD,-80.66467,41.032675
9547,FT LAUD-CORAL SPRINGS,2075 N University Dr,Coral Springs,FL,33071,20000,15246,880,0,880,9547,FT LAUD-CORAL SPRINGS,9547,COR,A,MARK D FORTIN,09-11-95,,954-344-1383,20000,15456,1,,412,7,,USD,Y,USD,-80.26564,26.242559
9609,GAINESVILLE,3644 SW Archer Rd,Gainesville,FL,32608,20000,16794,780,0,780,9609,GAINESVILLE,9609,GAI,A,BONNIE J THRUN,19-02-96,,352-377-9797,20000,16794,1,,413,7,,USD,Y,USD,-82.3941,29.611545
9102,INDY-WASHINGTON,9835 E Washington St,Indianapolis,IN,46229,20000,16391,686,0,686,9102,INDY-WASHINGTON,9102,IND,D,DONNA L GREENE-MCLEOD,24-03-94,,317-897-9913,21723,16343,1,,211,9,,USD,Y,USD,-85.97356,39.795025
9611,MIA-WEST KENDALL,12425 SW 88th St,Miami,FL,33186,19998,16410,934,1389,2323,9611,MIA-WEST KENDALL,9611,WES,A,JOSE A SANCHEZ,08-11-96,,305-271-5515,19998,16787,1,,410,7,,USD,Y,USD,-80.40947,25.662292
1300,DFW-LAKE WORTH,6600 Lake Worth Blvd,Lake Worth,TX,76135,19986,14863,1255,0,1255,1300,DFW-LAKE WORTH,1300,DFW,C,UNKNOWN,09-08-16,,817-349-7731,19986,14863,1,,403,1,,USD,Y,USD,-97.45167,32.823629
1278,CHI-DOWNERS GROVE/FINLEY,"1516 Butterfield Rd, Ste A",Downers Grove,IL,60515,19940,14596,2365,0,2365,1278,CHI-DOWNERS GROVE/FINLEY,1278,CHI,C,UNKNOWN,18-06-15,,630-812-1305,19939,14596,1,,202,9,,USD,Y,USD,-88.01827,41.80348
1289,CLEV-STRONGSVILLE,"18233 Southpark Center, Ste 110",Strongsville,OH,44136,19908,14316,2409,0,2409,1289,CLEV-STRONGSVILLE,1289,CLE,C,UNKNOWN,27-04-16,,440-638-5376,19754,14389,1,,210,9,,USD,Y,USD,-81.83197,41.312752
4957,MON-LASALLE,6855 Boul Newman,LaSalle,QC,H8N3E4,19903,15085,841,1974,2815,4957,MON-LA SALLE,4957,MON,C,Ricardo Rebelo,14-09-12,,514-363-6161,49930,15085,1,,507,8,,CAD,Y,CAD,-73.609317,45.448161
1065,"RICHMOND, KY",2025 Lantern Ridge Dr,Richmond,KY,40475,19866,15082,1843,1248,3091,1065,"RICHMOND, KY",1065,RIC,C,UNKNOWN,21-10-11,,859-625-5748,19807,15082,1,,217,7,,USD,Y,USD,-84.28433,37.745999
8623,LI-COMMACK,50 Veterans Memorial Hwy,Commack,NY,11725,19800,16055,1292,0,1292,8623,LI-COMMACK,8623,COM,A,CHRISTOPHER GEORG SCATURRO,01-12-94,,631-499-2408,19908,16032,1,,304,8,,USD,Y,USD,-73.28001,40.841522
4924,NEW GLASGOW,"689 Westville Rd, Ste A005",New Glasgow,NS,B2H2J6,19798,15029,2313,0,2313,4924,NEW GLASGOW,4924,NEW,C,UNKNOWN,26-03-15,,902-755-2239,19873,15029,1,,506,8,,CAD,Y,CAD,-62.6641196,45.57874205
1195,"STURBRIDGE, MA",100 Charlton Rd,Sturbridge,MA,1566,19775,14365,2418,0,2418,1195,STURBRIDGE,1195,STU,C,UNKNOWN,23-08-13,,508-347-3015,19927,14365,1,,305,8,,USD,Y,USD,-72.08584,42.104581
9916,BILLINGS,2800 King Ave W Ste C,Billings,MT,59102,19770,16305,805,1600,2405,9916,BILLINGS,9916,BIL,A,GAIL ANN MYLLYMAKI GREEN,06-02-99,,406-652-7440,19664,16283,1,,108,2,,USD,Y,USD,-108.5742,45.778852
1182,N. ORL-MAGNOLIA,"2900 S Claiborne Ave, Ste 200",New Orleans,LA,70125,19754,16751,2157,0,2157,1182,N.ORL-MAGNOLIA,1182,NOR,C,UNKNOWN,19-03-15,,504-322-7559,22000,16751,1,,415,1,,USD,Y,USD,-90.10411,29.951705
9819,SLC-LAYTON,1804 N Woodland Park Dr,Layton,UT,84041,19654,16481,613,1600,2213,9819,SLC-LAYTON,9819,LAY,A,WILLIAM DEAN FEYEREISEN,23-08-98,,801-779-1373,18512,16650,1,,107,2,,USD,Y,USD,-111.97625,41.07221
4934,TOR-BRAMPTON,120 Resolution Dr,Brampton,ON,L6W0A7,19648,15027,1085,1704,2789,4934,TOR-BRAMPTON,4934,TOR,C,UNKNOWN,27-04-17,,289-499-4501,19648,15027,1,,506,8,,CAD,Y,CAD,#N/A,#N/A
9804,LA-GRANADA HILLS,18030 Chatsworth St,Granada Hills,CA,91344,19602,16178,1126,1727,2853,9804,LA-GRANADA HILLS,9804,GRA,A,SANDRA P OLIVAS,07-06-98,,818-831-1889,19619,16516,1,,112,4,,USD,Y,USD,-118.50047,34.277648
8701,S.JOS-KOOSER,1444 Kooser Rd,San Jose,CA,95118,19586,14783,2324,0,2324,8701,S.JOS-KOOSER,8701,SJO,D,LARRY R COLE,01-12-95,,408-269-2260,19586,15513,1,,114,2,,USD,Y,USD,-121.89072,37.257643
1312,PHI-MEDIA/GRANITE RUN,"1103 W Baltimore Pike, Ste A",Media,PA,19063,19585,14791,1939,0,1939,1312,PHI-MEDIA/GRANITE RUN,1312,PHI,C,UNKNOWN,04-10-18,,484-443-0008,19585,14791,1,,317,8,,USD,Y,USD,-75.40251,39.916078
1084,"BIDDEFORD, ME",106 Shops Way,Biddeford,ME,4005,19562,16825,7448,555,8003,1084,BIDDEFORD ME,1084,BID,C,DWIGHT WHITNEY,30-09-11,,207-283-1568,28589,16825,1,,306,8,,USD,Y,USD,-70.45871,43.480704
3958,"SYDNEY, NS",800 Grand Lake Rd,Sydney,NS,B1P6S9,19536,14068,2797,0,2797,3958,"SYDNEY, NS",3958,SYD,A,GREG BURTON,26-04-08,,902-539-1919,19561,14160,1,,506,8,,CAD,Y,CAN,-60.14198584,46.14780653
9841,MSP-EAGAN,1267 Promenade Pl,Eagan,MN,55121,19527,15953,498,1739,2237,9841,MSP-EAGAN,9841,EAG,A,STEPHEN G WISNESS,31-05-98,,651-688-2345,19470,16816,1,,214,9,,USD,Y,USD,-93.14431,44.844965
9712,"DC-VIENNA, VA",311 Maple Ave E,Vienna,VA,22180,19522,15703,996,0,996,9712,"DC-VIENNA, VA",9712,DC-,A,MARVIN J SCHUTTLOFFEL,15-09-97,,703-255-4970,19381,16186,1,,315,7,,USD,Y,USD,-77.25337,38.894711
8711,LI-PATCHOGUE,499 Sunrise Hwy W Ste 65,Patchogue,NY,11772,19510,13753,2861,0,2861,8711,LI-PATCHOGUE,8711,LI-,D,THEODORE T RODRIGUEZ,01-12-95,,631-447-1110,16235,13938,1,,304,8,,USD,Y,USD,-73.00213,40.770898
5068,"UNION GAP, WA",1700 E Washington Ave,Union Gap,WA,98903,19506,14141,1701,0,1701,5068,UNION GAP,5068,UNI,C,UNKNOWN,27-05-14,,509-594-4171,19449,14141,1,,110,2,,USD,Y,USD,-120.62097,46.550348
8777,"SELINSGROVE, PA",250 Marketplace Blvd,Selinsgrove,PA,17870,19500,16499,1356,1640,2996,8777,"SELINSGROVE, PA",8777,SEL,A,DAVE MCCARTHY,01-02-09,,570-884-1058,20487,16499,1,,208,8,,USD,Y,USD,-76.86138,40.812047
5003,LOUISVILLE-HURSTBOURNE,1955 S Hurstbourne Pkwy,Louisville,KY,40220,19500,14676,1701,0,1701,5003,LOUISVILLE-HURSTBOURNE,5003,LOU,E,TIM L STATUM,01-12-95,,502-499-7360,19500,14665,1,,212,9,,USD,Y,USD,-85.62207,38.214982
1174,"WILTON, CT",14 Danbury Rd,Wilton,CT,6897,19500,14891,620,0,620,1174,WILTON,1174,WIL,C,UNKNOWN,16-08-13,,203-762-7213,19629,14891,1,,311,8,,USD,Y,USD,-73.43758,41.201446
9705,MIA-DADELAND,8354 S Dixie Hwy,Miami,FL,33143,19478,14825,1638,0,1638,9705,MIA-DADELAND,9705,DAD,A,SIMON KABAMA,17-02-97,,305-665-6793,21227,14825,1,,410,7,,USD,Y,USD,-80.29642,25.702929
9812,MISSOULA,2850 N Reserve St,Missoula,MT,59808,19476,16249,876,1687,2563,9812,MISSOULA,9812,MIS,A,BRETT W SANGUNETT,27-09-98,,406-542-0128,19408,16320,1,,108,2,,USD,Y,USD,-114.07639,46.92275
9802,BALT-TOWSON,1238 Putty Hill Ave,Towson,MD,21286,19466,15778,927,1736,2663,9802,BALT-TOWSON,9802,BAL,A,MARK T PRICE,22-03-98,,410-823-6400,20000,16800,1,,319,8,,USD,Y,USD,-76.58418,39.399639
9821,CHI-GENEVA,1506 S Randall Rd,Geneva,IL,60134,19459,16060,776,1483,2259,9821,CHI-GENEVA,9821,CHI,A,THOMAS J SCHULTZ,11-10-98,,630-232-6200,19266,16376,1,,202,9,,USD,Y,USD,-88.31957,41.885728
9709,"DC-GERMANTOWN, MD",20902 Frederick Rd,Germantown,MD,20876,19435,16173,382,1338,1720,9709,"DC-GERMANTOWN, MD",9709,DC-,A,JASON D RICHARDSON,15-09-97,,301-515-4951,19435,17141,1,,320,8,,USD,Y,USD,-77.24329,39.191769
1193,"SIMPSONVILLE, SC","621 Fairview Rd, Ste O",Simpsonville,SC,29680,19355,15476,867,1453,2320,1193,GREENVILLE-SIMPSONVILLE,1193,GRE,C,UNKNOWN,30-07-15,,864-881-4877,20819,15384,1,,420,7,,USD,Y,USD,-82.28385,34.709869
9808,NASH-BRENTWOOD,8105 Moores Ln Ste 1700,Brentwood,TN,37027,19350,16066,539,1732,2271,9808,NASH-BRENTWOOD,9808,NAS,A,RONALD B CARTER,12-04-98,,615-371-8577,19266,16066,1,,212,7,,USD,Y,USD,-86.79121,36.007373
1288,HART-EAST HARTFORD,"5 Main St, Ste 5B",East Hartford,CT,6118,19332,13308,3098,0,3098,1288,HART-EAST HARTFORD,1288,HAR,C,UNKNOWN,27-07-16,,860-266-1341,19332,13308,1,,307,8,,USD,Y,USD,-72.60807,41.745349
9772,ODESSA,3827 E 42nd St,Odessa,TX,79762,19294,16389,577,1600,2177,9772,ODESSA,9772,ODE,A,ANDRES L SAUCEDA,25-01-98,,432-362-7590,19332,15907,1,,407,1,,USD,Y,USD,-102.35398,31.890374
9820,DC-FREDERICK,5541 Urbana Pike,Frederick,MD,21704,19257,16055,500,1720,2220,9820,DC-FREDERICK,9820,DCF,A,STEPHEN D TASKER,26-07-98,,301-631-6590,21041,17560,1,,320,8,,USD,Y,USD,-77.37849,39.363415
9502,RAL-DURHAM,5442 New Hope Common Dr,Durham,NC,27707,19064,15659,590,1190,1780,9502,RAL-DURHAM,9502,RAL,C,ROBERT A HORN,31-08-95,,919-490-4945,19064,17500,1,,313,7,,USD,Y,USD,-78.93602,35.963994
1251,"COLUMBUS, MS",2051 US Hwy 45 N,Columbus,MS,39705,19052,14682,1405,1795,3200,1251,COLUMBUS,1251,COL,C,UNKNOWN,28-08-14,,662-368-2384,19478,14682,1,,408,1,,USD,Y,USD,-88.43297,33.581599
9036,"HAZLETON, PA",276 Susquehanna Blvd,West Hazleton,PA,18202,19045,14210,2076,0,2076,9036,"HAZELTON, PA",9036,HAZ,C,HUBERT HERRERA,04-05-12,,570-453-0572,19174,14210,1,,303,8,,USD,Y,USD,-75.990392,40.969691
8695,BAY-SAN LEANDRO,15100 Hesperian Blvd,San Leandro,CA,94578,19020,15263,1038,0,1038,8695,BAY-SAN LEANDRO,8695,BAY,C,RICHARD E BEST,01-12-95,,510-278-5400,18500,15270,1,,115,2,,USD,Y,USD,-122.128,37.703427
9983,BEND,63485B N Hwy 97,Bend,OR,97703,19019,14903,1609,0,1609,9983,BEND,9983,BEN,A,ROBIN MCLEOD,26-06-99,,541-312-2541,18946,14903,1,,109,2,,USD,Y,USD,#N/A,#N/A
1317,LA-IRVINE,6218 Irvine Blvd,Irvine,CA,92620,18958,14067,1324,1666,2990,1317,LA-IRVINE,1317,LA-,C,UNKNOWN,25-05-17,,949-954-5704,18301,14067,1,,120,4,,USD,Y,USD,-117.7633,33.714889
1274,"MIDDLETOWN, DE",689 Middletown Warwick Rd,Middletown,DE,19709,18886,13291,853,1494,2347,1274,MIDDLETOWN,1274,MID,C,UNKNOWN,07-04-16,,302-449-6424,17392,13291,1,,318,8,,USD,Y,USD,-75.6932,39.479602
3401,TOR-OAKVILLE,200 N Service Rd W,Oakville,ON,L6M2Y1,18877,15645,665,0,665,3401,TOR-OAKVILLE,3401,OAK,A,TRACY SLATTERY,01-06-94,,905-842-1555,20144,18525,1,,501,8,,CAD,Y,CAN,-79.701858,43.450539
5086,ST.L-ELLISVILLE,15911 Manchester Rd,Ellisville,MO,63011,18812,13421,1855,0,1855,5086,ST.L-ELLISVILLE,5086,STL,C,UNKNOWN,25-08-15,,636-552-9968,18818,13421,1,,216,9,,USD,Y,USD,-90.55209,38.601403
9432,TAMPA-PALM HARBOR,33561 US Hwy 19 N,Palm Harbor,FL,34684,18780,15163,1124,0,1124,9432,TAMPA-PALM HARBOR,9432,TAM,E,BRYAN L HUNTINGTON,01-12-95,,727-781-6625,18780,15367,1,,411,7,,USD,Y,USD,-82.72751,28.081325
1384,"GETTYSBURG, PA","1275 York Rd, Ste 21A",Gettysburg,PA,17325,18773,13401,2009,0,2009,1384,GETTYSBURG,1384,GET,E,UNKNOWN,17-10-19,,717-420-8200,18173,13401,1,,208,8,,USD,Y,USD,-77.22904,39.827337
7787,LOMPOC,605 N H St,Lompoc,CA,93436,18752,13852,1291,0,1291,7787,LOMPOC,7787,LOM,A,JULIA SCIBERRAS,04-11-07,,805-735-1372,18581,13852,1,,117,4,,USD,Y,USD,-120.4471,34.639682
8503,PORT-OREGON CITY,1900 McLoughlin Blvd Ste 90,Oregon City,OR,97045,18750,15132,927,0,927,8503,PORT-OREGON CITY,8503,POR,E,TERRENCE A RUMMERFIELD,01-12-95,,503-655-3488,18750,14654,1,,109,2,,USD,Y,USD,-122.58464,45.344246
9526,SOUTHERN PINES,10205 US 15/501 Unit #39,Southern Pines,NC,28387,18746,16181,1124,2249,3373,9526,SOUTHERN PINES,9526,SOU,C,DAVID M MORRISON,18-05-95,,910-695-1212,18746,15930,1,,314,7,,USD,Y,USD,-79.39084,35.180394
3505,OTTAWA-PINECREST,2685 Iris St,Ottawa,ON,K2C3S4,18709,14827,858,0,858,3505,OTTAWA-PINECREST,3505,OTT,A,MONICA NOONAN-DESFORGES,30-05-95,,613-726-7211,18274,15500,1,,508,8,,CAD,Y,CAN,-75.785269,45.348494
9701,LA-VALENCIA,25686 The Old Road N,Newhall,CA,91381,18681,15128,938,0,938,9701,LA-VALENCIA,9701,LA-,A,JOHN DEJOSEPH,25-08-97,,661-255-7132,18681,15143,1,,112,4,,USD,Y,USD,-118.58704,34.384663
9601,"LAFAYETTE, IN",3500 State Hwy 38 E Ste 200,Lafayette,IN,47905,18632,14521,541,0,541,9601,"LAFAYETTE, IN",9601,LAY,A,MICHAEL G JUENEMANN,12-08-96,,765-449-0911,18177,14507,1,,211,9,,USD,Y,USD,-86.81847,40.41836
1318,"NORTH CONWAY, NH",120B North-South Rd,North Conway,NH,3860,18597,13291,836,1467,2303,1318,NORTH CONWAY,1318,NOR,C,UNKNOWN,31-08-17,,603-733-4115,17293,13130,1,,306,8,,USD,Y,USD,-71.13084,44.035684
4940,"ORANGEVILLE, ON","150 First St, Unit C",Orangeville,ON,L9W3T7,18537,14868,1261,1464,2725,4940,ORANGEVILLE,4940,ORA,C,UNKNOWN,15-09-16,,226-706-8505,18359,13833,1,,506,8,,CAD,Y,CAD,-80.100555,43.932077
1247,"AUBURN, CA",2785 Bell Rd,Auburn,CA,95603,18510,14011,827,1625,2452,1247,AUBURN,1247,AUB,C,UNKNOWN,13-11-14,,530-392-4077,18500,14011,1,,118,2,,USD,Y,USD,-121.07971,38.909605
5749,WATERBURY,295 Union St,Waterbury,CT,6706,18498,14040,1647,0,1647,5749,WATERBURY,5749,WAT,A,ROBERT BRUTON,20-10-05,,203-597-1336,18268,14040,1,,307,8,,USD,Y,USD,-73.02827,41.537896
1087,SEA-GIG HARBOR,4919 Point Fosdick Dr NW,Gig Harbor,WA,98335,18489,13997,1042,2331,3373,1087,SEA-GIG HARBOR,1087,SEA,C,UNKNOWN,26-04-13,,253-853-1483,18480,13997,1,,110,2,,USD,Y,USD,-122.60562,47.301252
1094,"BOWLING GREEN, KY",2313 Gary Farms Blvd,Bowling Green,KY,42104,18391,14592,860,1523,2383,1094,BOWLING GREEN,1094,BOW,C,UNKNOWN,21-09-12,,270-393-2195,18391,14592,1,,212,7,,USD,Y,USD,-86.44751,36.930527
8407,SEA-KIRKLAND,9755 NE Juanita Dr,Kirkland,WA,98034,18387,14918,498,0,498,8407,SEA-KIRKLAND,8407,KIR,A,THOMAS H DAVIS,01-12-94,,425-821-4444,18387,14926,1,,111,2,,USD,Y,USD,-122.19702,47.71828
8763,MILW-GRAFTON,1060 N Port Washington Rd,Grafton,WI,53024,18372,14619,1170,1292,2462,8763,MILW-GRAFTON,8763,MIL,A,JENNIFER MARTIN,12-10-08,,262-377-6190,18374,14619,1,,205,9,,USD,Y,USD,-87.94573,43.32546
1381,"CASPER, WY",445 Newport Rd,Casper,WY,82609,18362,12961,1782,0,1782,1381,CASPER,1381,CAS,E,UNKNOWN,16-07-19,,307-439-4200,18362,12961,1,,106,2,,USD,Y,USD,-106.27255,42.844915
3984,"SARNIA, ON",1470 Quinn Dr,Sarnia,ON,N7S6M8,18322,14030,1114,1502,2616,3984,"SARNIA, ON",3984,SAR,C,PHIL CAMPBELL,19-08-11,,519-542-3200,18216,14030,1,,504,9,,CAD,Y,CAD,-82.345051,42.987379
8622,ST.L-LINDBERGH,5796 S Lindbergh Blvd,St. Louis,MO,63123,18300,13869,1323,0,1323,8622,ST.L-LINDBERGH,8622,STL,C,SCOTT D PATTERSON,01-12-95,,314-842-4411,18300,14254,1,,216,9,,USD,Y,USD,-90.32525,38.549452
9608,FLAGSTAFF,1500 Riordan Ranch St,Flagstaff,AZ,86001,18291,14486,809,0,809,9608,FLAGSTAFF,9608,FLA,C,TERRY G SALAZAR,05-02-96,,928-774-4558,18291,14647,1,,103,4,,USD,Y,USD,-111.72256,35.279872
4906,VAN-VANCOUVER/ALBERNI ST,1022 Alberni St,Vancouver,BC,V6E1A3,18234,13046,1258,0,1258,4906,VAN-VANCOUVER/ALBERNI ST,4906,VAN,C,UNKNOWN,17-08-12,,604-638-1940,16939,13046,1,,505,2,,CAD,Y,CAD,-123.1225233,49.28465368
8719,PROV-WARWICK,1500 Bald Hill Rd Unit C,Warwick,RI,2886,18200,15223,998,0,998,8719,PROV-WARWICK,8719,PRO,D,MICHAEL R GAUVIN,01-12-95,,401-828-1400,18200,15484,1,,305,8,,USD,Y,USD,-71.45119,41.705478
1329,"SEQUIM, WA",1085 W Washingon St,Sequim,WA,98382,18199,13219,1361,1539,2900,1329,SEA-SEQUIM,1329,SEA,C,UNKNOWN,17-05-18,,360-504-0119,18199,13219,1,,111,2,,USD,Y,USD,-123.09916,48.079979
3623,OTTAWA-SOUTH KEYES,2210-F Bank St,Ottawa,ON,K1V1J5,18180,14236,758,0,758,3623,OTTAWA-SOUTH KEYES,3623,SOU,A,DAVE R BROWN,02-07-96,,613-521-3717,18659,15197,1,,508,8,,CAD,Y,CAN,-75.654324,45.35769
1321,"EASTON, MD",28592 Marlboro Ave,Easton,MD,21601,18126,12720,742,1497,2239,1321,EASTON,1321,EAS,C,UNKNOWN,02-08-18,,410-770-2870,18126,12720,1,,318,8,,USD,Y,USD,-76.0782,38.777863
8782,WICHITA FALLS,3201 Lawrence Rd Ste 150,Wichita Falls,TX,76308,18115,14417,898,1389,2287,8782,WICHITA FALLS,8782,WIC,A,GREG MAXWELL,25-05-08,,940-696-8238,17883,14546,1,,403,1,,USD,Y,USD,-98.54064,33.859798
4210,"STRATFORD, ON","925 Ontario St, Unit 3",Stratford,ON,N5A6W5,18112,12657,1571,0,1571,4210,STRATFORD,4210,STR,C,UNKNOWN,17-08-17,,226-775-0866,18107,12657,1,,504,9,,CAD,Y,CAD,-80.948678,43.370776
9536,CHLT-HARRIS,8716 JW Clay Blvd,Charlotte,NC,28262,18090,14790,678,1866,2544,9536,CHLT-HARRIS,9536,CHA,A,WILLIAM MICHAEL SCISM,28-09-95,,704-510-0922,18090,15453,1,,421,7,,USD,Y,USD,-80.7405,35.321279
1733,LAREDO,5510 San Bernardo Ave,Laredo,TX,78041,18032,14465,598,0,598,1733,LAREDO,1733,LAR,E,TRINE S HERNANDEZ,01-12-95,,956-725-8497,18032,14465,1,,406,1,,USD,Y,USD,-99.49233,27.542244
1304,AUS-GREAT HILLS,10225 Research Blvd Ste 2000,Austin,TX,78759,18023,14872,591,0,591,1304,AUS-GREAT HILLS,1304,AUS,E,KEN KELLER,08-06-95,,512-795-8573,18012,14872,1,,407,1,,USD,Y,USD,-97.75743,30.406169
1235,LI-SHIRLEY,"1019 Montauk Hwy, Unit 2",Shirley,NY,11967,18020,13030,2114,2609,4723,1235,LI-SHIRLEY,1235,LI-,C,UNKNOWN,04-02-15,,631-657-4720,18242,13030,1,,304,8,,USD,Y,USD,-72.87181,40.794317
